#kap	mrk	lng	trd	ind
impona	impon.0a	fr		impressionnant
impona	impon.0a	fr		imposant
impona	impon.0a	en		awe-inspiring
impona	impon.0a	en		awesome
impona	impon.0a	en		impressive
impona	impon.0a	de		beeindruckend
impona	impon.0a	de		imposant
impona	impon.0a.KOMUNE	fr		impressionnant
impona	impon.0a.KOMUNE	fr		imposant
impona	impon.0a.KOMUNE	en		awe-inspiring
impona	impon.0a.KOMUNE	en		awesome
impona	impon.0a.KOMUNE	en		impressive
impona	impon.0a.KOMUNE	de		beeindruckend
impona	impon.0a.KOMUNE	de		imposant
imponeco	impon.0eco	en		impressiveness
imponeco	impon.0eco	de		Imposanz
imponeco	impon.0eco	de		Großartigkeit
imponeco	impon.0eco	fr	éclat (caractère imposant)	éclat
imponeco	impon.0eco	en		awesomeness
imponeco	impon.0eco.KOMUNE	de		Imposanz
imponeco	impon.0eco.KOMUNE	de		Großartigkeit
imponeco	impon.0eco.KOMUNE	fr	éclat (caractère imposant)	éclat
imponeco	impon.0eco.KOMUNE	en		awesomeness
imponeco	impon.0eco.KOMUNE	en		impressiveness
imponemo	impon.0emo	fr		prétention
imponemo	impon.0emo	fr		ostentation
imponemo	impon.0emo	de		Angeberei
imponemo	impon.0emo	en		pretentiousness
imponemo	impon.0emo	de		Imponiergehabe
imponemo	impon.0emo	de		Wichtigtuerei
imponemo	impon.0emo.KOMUNE	fr		prétention
imponemo	impon.0emo.KOMUNE	fr		ostentation
imponemo	impon.0emo.KOMUNE	en		pretentiousness
imponemo	impon.0emo.KOMUNE	de		Imponiergehabe
imponemo	impon.0emo.KOMUNE	de		Wichtigtuerei
imponemo	impon.0emo.KOMUNE	de		Angeberei
imponi	impon.0i	fr	en imposer	imposer
imponi	impon.0i	fr	impressionner (susciter l'admiration)	impressionner
imponi	impon.0i	en		impress
imponi	impon.0i	de		beeindrucken
imponi	impon.0i	de		imponieren
imponi	impon.0i.KOMUNE	fr	en imposer	imposer
imponi	impon.0i.KOMUNE	fr	impressionner (susciter l'admiration)	impressionner
imponi	impon.0i.KOMUNE	en		impress
imponi	impon.0i.KOMUNE	de		beeindrucken
imponi	impon.0i.KOMUNE	de		imponieren
imponiĝi	impon.0igxi	fr	être impressionné (par)	être impressionné
imponiĝi	impon.0igxi	en		be impressed
imponiĝi	impon.0igxi.PSI	fr	être impressionné (par)	être impressionné
imponiĝi	impon.0igxi.PSI	en		be impressed
importa	import.0a	fr		importé
importa	import.0a	en		import
importa	import.0a.rilata	fr		importé
importa	import.0a.rilata	en		import
importado	import.0ado	fr		import
importado	import.0ado	fr	importation (acte d'importer)	importation
importado	import.0ado	en		importation
importado	import.0ado	de		Einführen
importado	import.0ado	de		Einfuhr
importado	import.0ado	de		Importieren
importado	import.0ado	de		Import
importado	import.0ado.enportado	fr		import
importado	import.0ado.enportado	fr	importation (acte d'importer)	importation
importado	import.0ado.enportado	en		importation
importado	import.0ado.enportado	de		Einführen
importado	import.0ado.enportado	de		Einfuhr
importado	import.0ado.enportado	de		Importieren
importado	import.0ado.enportado	de		Import
importaĵo	import.0ajxo	en		import
importaĵo	import.0ajxo	de	eingeführte Ware	Ware
importaĵo	import.0ajxo	de		Einfuhrgut
importaĵo	import.0ajxo	de		Einfuhr
importaĵo	import.0ajxo	de		importierte Ware
importaĵo	import.0ajxo	de		Importgut
importaĵo	import.0ajxo	de		Import
importaĵo	import.0ajxo	fr	importation (marchandise importée)	importation
importaĵo	import.0ajxo.komercajxoj	de	eingeführte Ware	Ware
importaĵo	import.0ajxo.komercajxoj	fr	importation (marchandise importée)	importation
importaĵo	import.0ajxo.komercajxoj	de		Einfuhrgut
importaĵo	import.0ajxo.komercajxoj	de		Einfuhr
importaĵo	import.0ajxo.komercajxoj	de		importierte Ware
importaĵo	import.0ajxo.komercajxoj	de		Importgut
importaĵo	import.0ajxo.komercajxoj	de		Import
importaĵo	import.0ajxo.komercajxoj	en		import
importi	import.0i	fr		importer
importi	import.0i	en		import
importi	import.0i	de		einführen
importi	import.0i	de		importieren
importi	import.0i.EKON	fr		importer
importi	import.0i.EKON	en		import
importi	import.0i.EKON	de		einführen
importi	import.0i.EKON	de		importieren
importi	import.0i.KOMP	fr		importer
importi	import.0i.KOMP	en		import
importi	import.0i.KOMP	de		einführen
importi	import.0i.KOMP	de		importieren
importisto	import.0isto	de		Importeur
importisto	import.0isto	fr		importateur
importisto	import.0isto	en		importer
importisto	import.0isto	de		Einfuhrhändler
importisto	import.0isto.komercisto	de		Importeur
importisto	import.0isto.komercisto	fr		importateur
importisto	import.0isto.komercisto	en		importer
importisto	import.0isto.komercisto	de		Einfuhrhändler
importo	import.0o	NULL	NULL	NULL
importo	import.0o.importado	fr		import
importo	import.0o.importado	fr	importation (acte)	importation
importo	import.0o.importado	en		importation
importo	import.0o.importajxo	fr	importation (marchandise importée)	importation
importo	import.0o.importajxo	en		import
imposta	impost.0a	fr		fiscal
imposta	impost.0a	en		fiscal
imposta	impost.0a	en	tax (attr.)	tax
imposta	impost.0a.EKON	fr		fiscal
imposta	impost.0a.EKON	en		fiscal
imposta	impost.0a.EKON	en	tax (attr.)	tax
impostdeklaro	impost.0deklaro	fr		déclaration d'impôt
impostdeklaro	impost.0deklaro	en		tax declaration
impostdeklaro	impost.0deklaro	de		Steuererklärung
impostdeklaro	impost.0deklaro.EKON	fr		déclaration d'impôt
impostdeklaro	impost.0deklaro.EKON	en		tax declaration
impostdeklaro	impost.0deklaro.EKON	de		Steuererklärung
impostejo	impost.0ejo	en		tax office
impostejo	impost.0ejo	de		Zollstation
impostejo	impost.0ejo	de		Finanzamt
impostejo	impost.0ejo.loko	en		tax office
impostejo	impost.0ejo.loko	de		Zollstation
impostejo	impost.0ejo.loko	de		Finanzamt
imposti	impost.0i	en		tax
imposti	impost.0i	en	levy a tax	tax
imposti	impost.0i	en		charge a tax
imposti	impost.0i	de	Steuer erheben	erheben
imposti	impost.0i	de		besteuern
imposti	impost.0i	fr		taxer
imposti	impost.0i	fr	imposer (fin.)	imposer
imposti	impost.0i	en		assess
imposti	impost.0i.EKON	en	levy a tax	tax
imposti	impost.0i.EKON	en		charge a tax
imposti	impost.0i.EKON	de	Steuer erheben	erheben
imposti	impost.0i.EKON	de		besteuern
imposti	impost.0i.EKON	fr		taxer
imposti	impost.0i.EKON	fr	imposer (fin.)	imposer
imposti	impost.0i.EKON	en		assess
imposti	impost.0i.EKON	en		tax
impostisto	impost.0isto	fr	percepteur (fin.)	percepteur
impostisto	impost.0isto	en		tax collector
impostisto	impost.0isto	de		Zöllner
impostisto	impost.0isto	de		Steuereintreiber
impostisto	impost.0isto.EKON	fr	percepteur (fin.)	percepteur
impostisto	impost.0isto.EKON	en		tax collector
impostisto	impost.0isto.EKON	de		Zöllner
impostisto	impost.0isto.EKON	de		Steuereintreiber
imposto	impost.0o	fr		impôt
imposto	impost.0o	en		tax
imposto	impost.0o	de		Zoll
imposto	impost.0o	de		Steuer
imposto	impost.0o	de		Abgabe
imposto	impost.0o.EKON	fr		impôt
imposto	impost.0o.EKON	en		tax
imposto	impost.0o.EKON	de		Zoll
imposto	impost.0o.EKON	de		Steuer
imposto	impost.0o.EKON	de		Abgabe
imposto	impost.0o.EKON	de		Solidaritätszuschlag
impostpaganto	impost.0paganto	de		Steuerzahler
impostpaganto	impost.0paganto	fr		contribuable
impostpaganto	impost.0paganto	en		tax payer
impostpaganto	impost.0paganto.EKON	fr		contribuable
impostpaganto	impost.0paganto.EKON	en		tax payer
impostpaganto	impost.0paganto.EKON	de		Steuerzahler
aldonvalora imposto	impost.aldonvalora0o	de		MWSt
aldonvalora imposto	impost.aldonvalora0o	de		Mehrwertsteuer
aldonvalora imposto	impost.aldonvalora0o	fr		TVA
aldonvalora imposto	impost.aldonvalora0o	fr		taxe sur la valeur ajoutée
aldonvalora imposto	impost.aldonvalora0o	en		VAT
aldonvalora imposto	impost.aldonvalora0o	en	value added tax	tax
aldonvalora imposto	impost.aldonvalora0o.EKON	de		MWSt
aldonvalora imposto	impost.aldonvalora0o.EKON	de		Mehrwertsteuer
aldonvalora imposto	impost.aldonvalora0o.EKON	fr		TVA
aldonvalora imposto	impost.aldonvalora0o.EKON	fr		taxe sur la valeur ajoutée
aldonvalora imposto	impost.aldonvalora0o.EKON	en		VAT
aldonvalora imposto	impost.aldonvalora0o.EKON	en	value added tax	tax
doganimposto	impost.dogan0o	fr	douane (droit de douane)	douane
doganimposto	impost.dogan0o	fr	droit de douane	douane
doganimposto	impost.dogan0o	de		Einfuhrabgabe
doganimposto	impost.dogan0o	de		Zoll
doganimposto	impost.dogan0o	de		Zollgebühr
doganimposto	impost.dogan0o.EKON	fr	douane (droit de douane)	douane
doganimposto	impost.dogan0o.EKON	fr	droit de douane	douane
doganimposto	impost.dogan0o.EKON	de		Einfuhrabgabe
doganimposto	impost.dogan0o.EKON	de		Zoll
doganimposto	impost.dogan0o.EKON	de		Zollgebühr
enspezimposto	impost.enspez0o	fr		impôt sur le revenu
enspezimposto	impost.enspez0o	en		income tax
enspezimposto	impost.enspez0o	de		Einkommenssteuer
enspezimposto	impost.enspez0o.EKON	fr		impôt sur le revenu
enspezimposto	impost.enspez0o.EKON	en		income tax
enspezimposto	impost.enspez0o.EKON	de		Einkommenssteuer
havenimposto	impost.haven0o	en		harbour dues
havenimposto	impost.haven0o	en		anchorage
havenimposto	impost.haven0o	de		Hafengeld
havenimposto	impost.haven0o	de		Hafengebühr
havenimposto	impost.haven0o	fr		droits de port
havenimposto	impost.haven0o	en	port charges	charges
havenimposto	impost.haven0o	en		port dues
havenimposto	impost.haven0o.EKON	en		harbour dues
havenimposto	impost.haven0o.EKON	en		anchorage
havenimposto	impost.haven0o.EKON	de		Hafengeld
havenimposto	impost.haven0o.EKON	de		Hafengebühr
havenimposto	impost.haven0o.EKON	fr		droits de port
havenimposto	impost.haven0o.EKON	en	port charges	charges
havenimposto	impost.haven0o.EKON	en		port dues
hundimposto	impost.hund0o	de		Hundesteuer
hundimposto	impost.hund0o.EKON	de		Hundesteuer
kapimposto	impost.kap0o	fr		impôt par tête
kapimposto	impost.kap0o	fr		capitation
kapimposto	impost.kap0o	de		Wahlsteuer
kapimposto	impost.kap0o	de		Bürgersteuer
kapimposto	impost.kap0o	de		Kopfsteuer
kapimposto	impost.kap0o.EKON	fr		impôt par tête
kapimposto	impost.kap0o.EKON	fr		capitation
kapimposto	impost.kap0o.EKON	de		Wahlsteuer
kapimposto	impost.kap0o.EKON	de		Bürgersteuer
kapimposto	impost.kap0o.EKON	de		Kopfsteuer
limimposto	impost.lim0o	de		Zoll
limimposto	impost.lim0o	fr	douane (droit de douane)	douane
limimposto	impost.lim0o	de		Zollgebühr
limimposto	impost.lim0o	fr	droit de douane	douane
limimposto	impost.lim0o.EKON	de		Zoll
limimposto	impost.lim0o.EKON	fr	douane (droit de douane)	douane
limimposto	impost.lim0o.EKON	de		Zollgebühr
limimposto	impost.lim0o.EKON	fr	droit de douane	douane
pontimposto	impost.pont0o	fr		péage de pont
pontimposto	impost.pont0o	de		Brückenzoll
pontimposto	impost.pont0o.EKON	fr		péage de pont
pontimposto	impost.pont0o.EKON	de		Brückenzoll
salimposto	impost.sal0o	fr		gabelle
salimposto	impost.sal0o	en		salt duty
salimposto	impost.sal0o	de		Salzsteuer
salimposto	impost.sal0o.EKON	fr		gabelle
salimposto	impost.sal0o.EKON	en		salt duty
salimposto	impost.sal0o.EKON	de		Salzsteuer
senimposta	impost.sen0a	de		steuerfrei
senimposta	impost.sen0a	fr		hors taxe
senimposta	impost.sen0a	en		tax free
senimposta	impost.sen0a	en		duty free
senimposta	impost.sen0a	de		abgabenfrei
senimposta	impost.sen0a.EKON	fr		hors taxe
senimposta	impost.sen0a.EKON	en		tax free
senimposta	impost.sen0a.EKON	en		duty free
senimposta	impost.sen0a.EKON	de		abgabenfrei
senimposta	impost.sen0a.EKON	de		steuerfrei
spekulimposto	impost.spekul0o	fr		taxe sur la plus-value
spekulimposto	impost.spekul0o	de		Spekulationssteuer
spekulimposto	impost.spekul0o	en		short-term capital gains tax
spekulimposto	impost.spekul0o.EKON	fr		taxe sur la plus-value
spekulimposto	impost.spekul0o.EKON	de		Spekulationssteuer
spekulimposto	impost.spekul0o.EKON	en		short-term capital gains tax
stampimposto	impost.stamp0o	fr	droit d'enregistrement (timbre fiscal)	droit d'enregistrement
stampimposto	impost.stamp0o	en		stamp tax
stampimposto	impost.stamp0o	en		stamp duty
stampimposto	impost.stamp0o	de		Stempelsteuer
stampimposto	impost.stamp0o.EKON	fr	droit d'enregistrement (timbre fiscal)	droit d'enregistrement
stampimposto	impost.stamp0o.EKON	en		stamp tax
stampimposto	impost.stamp0o.EKON	en		stamp duty
stampimposto	impost.stamp0o.EKON	de		Stempelsteuer
superimposti	impost.super0i	fr		surimposer
superimposti	impost.super0i	de	Steuer mehrfach erheben	erheben
superimposti	impost.super0i	de	doppelt besteuern	besteuern
superimposti	impost.super0i	de	mehrfach besteuern	besteuern
superimposti	impost.super0i.EKON	fr		surimposer
superimposti	impost.super0i.EKON	de	Steuer mehrfach erheben	erheben
superimposti	impost.super0i.EKON	de	doppelt besteuern	besteuern
superimposti	impost.super0i.EKON	de	mehrfach besteuern	besteuern
terimposto	impost.ter0o	de		Grundsteuer
grundimposto	impost.ter0o	fr		taxe foncière
terimposto	impost.ter0o	fr		taxe foncière
grundimposto	impost.ter0o	de		Grundsteuer
grundimposto	impost.ter0o.EKON	fr		taxe foncière
terimposto	impost.ter0o.EKON	fr		taxe foncière
grundimposto	impost.ter0o.EKON	de		Grundsteuer
terimposto	impost.ter0o.EKON	de		Grundsteuer
vendimposto	impost.vend0o	en		turnover tax
vendimposto	impost.vend0o	en		sales tax
vendimposto	impost.vend0o	de		Warenumsatzsteuer
vendimposto	impost.vend0o	de		USt
vendimposto	impost.vend0o	de		Umsatzsteuer
vendimposto	impost.vend0o.EKON	en		sales tax
vendimposto	impost.vend0o.EKON	de		Warenumsatzsteuer
vendimposto	impost.vend0o.EKON	en		turnover tax
vendimposto	impost.vend0o.EKON	de		USt
vendimposto	impost.vend0o.EKON	de		Umsatzsteuer
vojimposto	impost.voj0o	fr		péage
vojimposto	impost.voj0o	en		toll
vojimposto	impost.voj0o	de		Straßensteuer
vojimposto	impost.voj0o	de		Straßengebühr
vojimposto	impost.voj0o	de		Wegesteuer
vojimposto	impost.voj0o	de		Maut
vojimposto	impost.voj0o	de		Mautgebühr
vojimposto	impost.voj0o	de		Benutzungsgebühr
vojimposto	impost.voj0o.EKON	fr		péage
vojimposto	impost.voj0o.EKON	en		toll
vojimposto	impost.voj0o.EKON	de		Straßensteuer
vojimposto	impost.voj0o.EKON	de		Straßengebühr
vojimposto	impost.voj0o.EKON	de		Wegesteuer
vojimposto	impost.voj0o.EKON	de		Maut
vojimposto	impost.voj0o.EKON	de		Mautgebühr
vojimposto	impost.voj0o.EKON	de		Benutzungsgebühr
impotenta	impote.0a	en		impotent
impotenta	impote.0a	de		impotent
impotenta	impote.0a	fr	impuissant (sexuellement)	impuissant
impotenta	impote.0a.FIG	de		impotent
impotenta	impote.0a.FIG	fr	impuissant (sexuellement)	impuissant
impotenta	impote.0a.FIG	en		impotent
impotenta	impote.0a.MED	de		impotent
impotenta	impote.0a.MED	fr	impuissant (sexuellement)	impuissant
impotenta	impote.0a.MED	en		impotent
impotenteco	impote.0eco	fr	impuissance (sexuelle)	impuissance
impotentulo	impote.0ulo	fr	impuissant (subst.)	impuissant
impozi	impoz.0i	fr	imposer (typo.)	imposer
impozi	impoz.0i	fr	effectuer l'imposition (typo.)	imposition
impozi	impoz.0i	de		umbrechen
impozi	impoz.0i	de		ausschießen
impozi	impoz.0i.TIP	fr	imposer (typo.)	imposer
impozi	impoz.0i.TIP	fr	effectuer l'imposition (typo.)	imposition
impozi	impoz.0i.TIP	de		umbrechen
impozi	impoz.0i.TIP	de		ausschießen
impregni	impregn.0i	fr		imprégner
impregni	impregn.0i	de		imprägnieren
impregni	impregn.0i.KOMUNE	fr		imprégner
impregni	impregn.0i.KOMUNE	de		imprägnieren
impresa	impres.0a	fr		impressionnant
impresa	impres.0a	de		beeindruckend
impresa	impres.0a	en		impressive
impresa	impres.0a	de		eindrücklich
impresa	impres.0a.KOMUNE	fr		impressionnant
impresa	impres.0a.KOMUNE	en		impressive
impresa	impres.0a.KOMUNE	de		eindrücklich
impresa	impres.0a.KOMUNE	de		beeindruckend
impresiĝema	impres.0ebla	fr		impressionnable
impresebla	impres.0ebla	fr		impressionnable
impresiĝema	impres.0ebla	de		empfindlich
impresebla	impres.0ebla	de		empfindlich
impresiĝema	impres.0ebla.FOT	fr		impressionnable
impresebla	impres.0ebla.FOT	fr		impressionnable
impresiĝema	impres.0ebla.FOT	de		empfindlich
impresebla	impres.0ebla.FOT	de		empfindlich
impresiĝema	impres.0ebla.FOT	en		photosensitive
impresebla	impres.0ebla.FOT	en		photosensitive
impresiĝema	impres.0ebla.FOT	de		lichtempfindlich
impresebla	impres.0ebla.FOT	de		lichtempfindlich
impresiĝema	impres.0ebla.PSI	de		empfindlich
impresebla	impres.0ebla.PSI	de		empfindlich
impresiĝema	impres.0ebla.PSI	en		impressionable
impresebla	impres.0ebla.PSI	en		impressionable
impresiĝema	impres.0ebla.PSI	de		beeindruckbar
impresebla	impres.0ebla.PSI	de		beeindruckbar
impresiĝema	impres.0ebla.PSI	de		sensibel
impresebla	impres.0ebla.PSI	de		sensibel
impresiĝema	impres.0ebla.PSI	fr		impressionnable
impresebla	impres.0ebla.PSI	fr		impressionnable
impresi	impres.0i	de		beeindrucken
impresi	impres.0i	de		einwirken
impresi	impres.0i	fr	donner l'impression (de)	impression
impresi	impres.0i	fr	impressionner (photographiquement)	impressionner
impresi	impres.0i	fr	impressionner (produire une impression)	impressionner
impresi	impres.0i	en	impress (tr)	impress
impresi	impres.0i.KOMUNE	de		einwirken
impresi	impres.0i.KOMUNE	fr	donner l'impression (de)	impression
impresi	impres.0i.KOMUNE	fr	impressionner (photographiquement)	impressionner
impresi	impres.0i.KOMUNE	fr	impressionner (produire une impression)	impressionner
impresi	impres.0i.KOMUNE	en	impress (tr)	impress
impresi	impres.0i.KOMUNE	de		beeindrucken
impresismo	impres.0ismo	fr		impressionnisme
impresismo	impres.0ismo	en		impressionism
impresismo	impres.0ismo	de		Impressionismus
impresismo	impres.0ismo.BELA	fr		impressionnisme
impresismo	impres.0ismo.BELA	en		impressionism
impresismo	impres.0ismo.BELA	de		Impressionismus
impreso	impres.0o	NULL	NULL	NULL
impreso	impres.0o.FOT	fr	impression (phot.)	impression
impreso	impres.0o.FOT	en	impression (of light on a photosensor)	impression
impreso	impres.0o.FOT	de		Belichtung
impreso	impres.0o.FOT	de		Lichteinwirkung
impreso	impres.0o.FOT	de		Einwirkung
impreso	impres.0o.gxenerale	fr	sensation (impression)	sensation
impreso	impres.0o.gxenerale	fr	impression (sensation)	impression
impreso	impres.0o.gxenerale	en	sensation (impression)	sensation
impreso	impres.0o.gxenerale	en	impression (sensation)	impression
impreso	impres.0o.gxenerale	de		Eindruck
misimpresa	impres.malbon0a	fr		de mauvais aloi
malbonimpresa	impres.malbon0a	fr		de mauvais aloi
misimpresa	impres.malbon0a	en		yucky
malbonimpresa	impres.malbon0a	en		yucky
misimpresa	impres.malbon0a	en		offensive
malbonimpresa	impres.malbon0a	en		offensive
misimpresa	impres.malbon0a	en		loathsome
malbonimpresa	impres.malbon0a	en		loathsome
misimpresa	impres.malbon0a	en		abhorrent
malbonimpresa	impres.malbon0a	en		abhorrent
misimpresa	impres.malbon0a	de	einen schlechten Eindruck hinterlassend	Eindruck
malbonimpresa	impres.malbon0a	de	einen schlechten Eindruck hinterlassend	Eindruck
misimpresa	impres.malbon0a	fr		de mauvais effet
malbonimpresa	impres.malbon0a	fr		de mauvais effet
misimpresa	impres.malbon0a.KOMUNE	fr		de mauvais aloi
malbonimpresa	impres.malbon0a.KOMUNE	fr		de mauvais aloi
misimpresa	impres.malbon0a.KOMUNE	en		yucky
malbonimpresa	impres.malbon0a.KOMUNE	en		yucky
misimpresa	impres.malbon0a.KOMUNE	en		offensive
malbonimpresa	impres.malbon0a.KOMUNE	en		offensive
misimpresa	impres.malbon0a.KOMUNE	en		loathsome
malbonimpresa	impres.malbon0a.KOMUNE	en		loathsome
misimpresa	impres.malbon0a.KOMUNE	en		abhorrent
malbonimpresa	impres.malbon0a.KOMUNE	en		abhorrent
misimpresa	impres.malbon0a.KOMUNE	de	einen schlechten Eindruck hinterlassend	Eindruck
malbonimpresa	impres.malbon0a.KOMUNE	de	einen schlechten Eindruck hinterlassend	Eindruck
misimpresa	impres.malbon0a.KOMUNE	fr		de mauvais effet
malbonimpresa	impres.malbon0a.KOMUNE	fr		de mauvais effet
impresario	impres1.0o	de		Theateragent
impresario	impres1.0o	fr		imprésario
impresario	impres1.0o	en		impresario
impresario	impres1.0o	de		Impressario
impresario	impres1.0o	de		Konzertagent
impresionismo	impres2.0o	fr		impressionnisme
impresionismo	impres2.0o	en		impressionism
impresionismo	impres2.0o	de		Impressionismus
impresionismo	impres2.0o.BELA	fr		impressionnisme
impresionismo	impres2.0o.BELA	en		impressionism
impresionismo	impres2.0o.BELA	de		Impressionismus
impresionisto	impres3.0o	fr		impressionniste
impresionisto	impres3.0o	en		impressionist
impresionisto	impres3.0o	de		Impressionist
impresionisto	impres3.0o.BELA	fr		impressionniste
impresionisto	impres3.0o.BELA	en		impressionist
impresionisto	impres3.0o.BELA	de		Impressionist
improvizaĵo	improv.0ajxo	de		Improvisation
improvizo	improv.0ajxo	de		Improvisation
improvizaĵo	improv.0ajxo	fr	improvisation (chose improvisée)	improvisation
improvizo	improv.0ajxo	fr	improvisation (chose improvisée)	improvisation
improvizaĵo	improv.0ajxo	en		improvisation
improvizo	improv.0ajxo	en		improvisation
improvize	improv.0e	fr	impromptu (adv.)	impromptu
improvize	improv.0e	fr	à l'improviste	improviste
improvize	improv.0e	en		extemporaneously
improvize	improv.0e	de	aus dem Stand	Stand
improvize	improv.0e	de	aus dem Stegreif	Stegreif
improvize	improv.0e	de	ohne Vorlage	Vorlage
improvize	improv.0e	de		provisorisch
improvize	improv.0e	de		improvisiert
improvizi	improv.0i	fr		improviser
improvizi	improv.0i	en		improvise
improvizi	improv.0i	de	auf die Schnelle organisieren	organisieren
improvizi	improv.0i	de		improvisieren
improvizi	improv.0i	de	aus dem Stegreif dichten	Stegreif
improvizi	improv.0i	de		improvisieren
improvizisto	improv.0isto	fr		improvisateur
improvizisto	improv.0isto	en		improviser
improvizisto	improv.0isto	de		Improvisierer
impulsa	impuls.0a	fr	propulseur (adj.)	propulseur
impulsa	impuls.0a	fr		impulsionnel
impulsa	impuls.0a	fr		propulsif
impulsa	impuls.0a	fr	impulsif (relatif à l'impulsion)	impulsif
impulsa	impuls.0a	en		impulsive
impulsa	impuls.0a	de		impulsgebend
impulsema	impuls.0ema	fr	fougueux (impulsif)	fougueux
impulsema	impuls.0ema	fr	impulsif (qui suit son impulsion)	impulsif
impulsema	impuls.0ema	en		impulsive
impulsema	impuls.0ema	de		impulsiv
impulsema	impuls.0ema.PSI	fr	fougueux (impulsif)	fougueux
impulsema	impuls.0ema.PSI	fr	impulsif (qui suit son impulsion)	impulsif
impulsema	impuls.0ema.PSI	en		impulsive
impulsema	impuls.0ema.PSI	de		impulsiv
impulsi	impuls.0i	fr		propulser
impulsi	impuls.0i	fr		lancer
impulsi	impuls.0i	fr		impulser
impulsi	impuls.0i	en		impel
impulsi	impuls.0i.fizike	fr		propulser
impulsi	impuls.0i.fizike	fr		lancer
impulsi	impuls.0i.fizike	fr		impulser
impulsi	impuls.0i.fizike	en		impel
impulsi	impuls.0i.fizike	de		antreiben
impulsi	impuls.0i.iniciate	fr		propulser
impulsi	impuls.0i.iniciate	fr		lancer
impulsi	impuls.0i.iniciate	fr		impulser
impulsi	impuls.0i.iniciate	en		impel
impulsi	impuls.0i.instikte	fr		lancer
impulsi	impuls.0i.instikte	fr		impulser
impulsi	impuls.0i.instikte	en		impel
impulsi	impuls.0i.instikte	de		anstoßen
impulsi	impuls.0i.instikte	fr		propulser
impulsiĝema	impuls.0igxema	fr	fougueux (impulsif)	fougueux
impulsiĝema	impuls.0igxema	fr	impulsif (qui suit son impulsion)	impulsif
impulsiĝema	impuls.0igxema	en		impulsive
impulsiĝema	impuls.0igxema	de		impulsiv
impulsiĝema	impuls.0igxema.PSI	fr	fougueux (impulsif)	fougueux
impulsiĝema	impuls.0igxema.PSI	fr	impulsif (qui suit son impulsion)	impulsif
impulsiĝema	impuls.0igxema.PSI	en		impulsive
impulsiĝema	impuls.0igxema.PSI	de		impulsiv
impulso	impuls.0o	fr		propulsion
impulso	impuls.0o	fr		impulsion
impulso	impuls.0o	fr		élan
impulso	impuls.0o	en		impulse
impulso	impuls.0o.FIZ	fr		propulsion
impulso	impuls.0o.FIZ	fr		impulsion
impulso	impuls.0o.FIZ	fr		élan
impulso	impuls.0o.FIZ	en		impulse
impulso	impuls.0o.FIZ	de	Impuls (physikalisch)	Impuls
impulso	impuls.0o.KOMUNE	fr		propulsion
impulso	impuls.0o.KOMUNE	fr		impulsion
impulso	impuls.0o.KOMUNE	fr		élan
impulso	impuls.0o.KOMUNE	en		impulse
nerva impulso	impuls.nerv0o	fr		influx nerveux
nervimpulso	impuls.nerv0o	fr		influx nerveux
nerva impulso	impuls.nerv0o.FIZL	fr		influx nerveux
nervimpulso	impuls.nerv0o.FIZL	fr		influx nerveux
impulsiva	impulsiv.0a	NULL	NULL	NULL
impulsiva	impulsiv.0a.PSI	NULL	NULL	NULL
imputi	imput.0i	fr		attribuer
imputi	imput.0i	fr		imputer
imputi	imput.0i.al_konto	de		zuweisen
imputi	imput.0i.al_konto	de		zurechnen
imputi	imput.0i.al_konto	de		anrechnen
imputi	imput.0i.al_konto	fr		attribuer
imputi	imput.0i.al_konto	fr		imputer
imputi	imput.0i.kulpigi	fr		attribuer
imputi	imput.0i.kulpigi	fr		imputer
imputi	imput.0i.kulpigi	de		zuschreiben
imputi	imput.0i.kulpigi	de		unterstellen
imputi	imput.0i.kulpigi	de		bezichtigen
imputi	imput.0i.parton	de		zuschreiben
imputi	imput.0i.parton	de		zuteilen
imputi	imput.0i.parton	fr		attribuer
imputi	imput.0i.parton	fr		imputer
imuna	imun.0a	fr		immuniser
imuna	imun.0a	fr	jouissant de l'immunité	immunité
imuna	imun.0a	fr		immun
imuna	imun.0a.JUR	fr		immuniser
imuna	imun.0a.JUR	fr	jouissant de l'immunité	immunité
imuna	imun.0a.JUR	fr		immun
imuna	imun.0a.JUR	en		exempt
imuna	imun.0a.JUR	de		immun
imuna	imun.0a.MED	fr		immuniser
imuna	imun.0a.MED	fr	jouissant de l'immunité	immunité
imuna	imun.0a.MED	fr		immun
imuna	imun.0a.MED	en		immune
imuna	imun.0a.MED	de		immun
imuna	imun.0a.rezista	fr		immuniser
imuna	imun.0a.rezista	fr	jouissant de l'immunité	immunité
imuna	imun.0a.rezista	fr		immun
imuna	imun.0a.rezista	de		gefeit
imuneco	imun.0eco	fr		immunité
imuneco	imun.0eco	en		immunity
imuneco	imun.0eco.JUR	fr		immunité
imuneco	imun.0eco.JUR	en		immunity
imuneco	imun.0eco.JUR	de		Immunität
imuneco	imun.0eco.MED	fr		immunité
imuneco	imun.0eco.MED	en		immunity
imuneco	imun.0eco.MED	de		Immunität
imunigi	imun.0igi	NULL	NULL	NULL
imunigi	imun.0igi.MED	de		immunisieren
imunigi	imun.0igi.MED	fr		immuniser
imunigi	imun.0igi.MED	en		immunize
imunologo	imunolog.0o	fr		immunologiste
imunologo	imunolog.0o	en		immunologist
imunologo	imunolog.0o	de		Immunologe
imunologo	imunolog.0o.SCI	fr		immunologiste
